item_id,store_id,state_id,demand,date,month,year,is_holiday,sell_price,days_until_expiry
FOODS_1_218,TX_3,TX,10,2012-09-08,9,2012,0,0.98,2
FOODS_1_018,WI_1,WI,10,2012-09-08,9,2012,0,0.98,2
FOODS_1_085,WI_1,WI,9,2012-09-08,9,2012,0,0.98,5
FOODS_1_218,WI_1,WI,11,2012-09-08,9,2012,0,0.98,4
FOODS_1_018,WI_2,WI,16,2012-09-08,9,2012,0,0.98,3
FOODS_1_085,WI_2,WI,23,2012-09-08,9,2012,0,0.98,4
FOODS_1_218,WI_2,WI,29,2012-09-08,9,2012,0,0.98,2
FOODS_1_018,WI_3,WI,13,2012-09-08,9,2012,0,0.98,2
FOODS_1_085,WI_3,WI,14,2012-09-08,9,2012,0,0.98,5
FOODS_1_218,WI_3,WI,15,2012-09-08,9,2012,0,0.98,3
FOODS_1_018,CA_1,CA,10,2012-09-09,9,2012,0,0.98,1
FOODS_1_085,CA_1,CA,5,2012-09-09,9,2012,0,0.98,3
FOODS_1_218,CA_1,CA,21,2012-09-09,9,2012,0,0.98,3
FOODS_1_018,CA_2,CA,14,2012-09-09,9,2012,0,0.98,3
FOODS_1_085,CA_2,CA,17,2012-09-09,9,2012,0,0.98,5
FOODS_1_218,CA_2,CA,12,2012-09-09,9,2012,0,0.98,2
FOODS_1_018,CA_3,CA,14,2012-09-09,9,2012,0,0.98,1
FOODS_1_085,CA_3,CA,1,2012-09-09,9,2012,0,0.98,3
FOODS_1_218,CA_3,CA,25,2012-09-09,9,2012,0,0.98,1
FOODS_1_018,CA_4,CA,5,2012-09-09,9,2012,0,0.98,3
FOODS_1_085,CA_4,CA,18,2012-09-09,9,2012,0,0.98,2
FOODS_1_218,CA_4,CA,16,2012-09-09,9,2012,0,0.98,1
FOODS_1_018,TX_1,TX,7,2012-09-09,9,2012,0,0.98,4
FOODS_1_085,TX_1,TX,8,2012-09-09,9,2012,0,0.98,2
FOODS_1_218,TX_1,TX,30,2012-09-09,9,2012,0,0.98,1
FOODS_1_018,TX_2,TX,17,2012-09-09,9,2012,0,0.92,3
FOODS_1_085,TX_2,TX,17,2012-09-09,9,2012,0,0.98,3
FOODS_1_218,TX_2,TX,24,2012-09-09,9,2012,0,0.98,2
FOODS_1_018,TX_3,TX,7,2012-09-09,9,2012,0,0.98,2
FOODS_1_085,TX_3,TX,1,2012-09-09,9,2012,0,0.98,3
FOODS_1_218,TX_3,TX,9,2012-09-09,9,2012,0,0.98,1
FOODS_1_018,WI_1,WI,10,2012-09-09,9,2012,0,0.98,4
FOODS_1_085,WI_1,WI,8,2012-09-09,9,2012,0,0.98,5
FOODS_1_218,WI_1,WI,8,2012-09-09,9,2012,0,0.98,2
FOODS_1_018,WI_2,WI,13,2012-09-09,9,2012,0,0.98,3
FOODS_1_085,WI_2,WI,17,2012-09-09,9,2012,0,0.98,1
FOODS_1_218,WI_2,WI,31,2012-09-09,9,2012,0,0.98,2
FOODS_1_018,WI_3,WI,15,2012-09-09,9,2012,0,0.98,1
FOODS_1_085,WI_3,WI,13,2012-09-09,9,2012,0,0.98,2
FOODS_1_218,WI_3,WI,22,2012-09-09,9,2012,0,0.98,3
FOODS_1_018,CA_1,CA,16,2012-09-10,9,2012,0,0.98,1
FOODS_1_085,CA_1,CA,5,2012-09-10,9,2012,0,0.98,3
FOODS_1_218,CA_1,CA,24,2012-09-10,9,2012,0,0.98,1
FOODS_1_018,CA_2,CA,7,2012-09-10,9,2012,0,0.98,2
FOODS_1_085,CA_2,CA,5,2012-09-10,9,2012,0,0.98,5
FOODS_1_218,CA_2,CA,7,2012-09-10,9,2012,0,0.98,5
FOODS_1_018,CA_3,CA,4,2012-09-10,9,2012,0,0.98,4
FOODS_1_085,CA_3,CA,1,2012-09-10,9,2012,0,0.98,4
FOODS_1_218,CA_3,CA,17,2012-09-10,9,2012,0,0.98,3
FOODS_1_018,CA_4,CA,0,2012-09-10,9,2012,0,0.98,1
FOODS_1_085,CA_4,CA,11,2012-09-10,9,2012,0,0.98,4
FOODS_1_218,CA_4,CA,7,2012-09-10,9,2012,0,0.98,2
FOODS_1_018,TX_1,TX,1,2012-09-10,9,2012,0,0.98,5
FOODS_1_085,TX_1,TX,3,2012-09-10,9,2012,0,0.98,1
FOODS_1_218,TX_1,TX,13,2012-09-10,9,2012,0,0.98,5
FOODS_1_018,TX_2,TX,4,2012-09-10,9,2012,0,0.92,1
FOODS_1_085,TX_2,TX,10,2012-09-10,9,2012,0,0.98,4
FOODS_1_218,TX_2,TX,14,2012-09-10,9,2012,0,0.98,4
FOODS_1_018,TX_3,TX,1,2012-09-10,9,2012,0,0.98,3
FOODS_1_085,TX_3,TX,3,2012-09-10,9,2012,0,0.98,1
FOODS_1_218,TX_3,TX,11,2012-09-10,9,2012,0,0.98,2
FOODS_1_018,WI_1,WI,5,2012-09-10,9,2012,0,0.98,4
FOODS_1_085,WI_1,WI,6,2012-09-10,9,2012,0,0.98,3
FOODS_1_218,WI_1,WI,2,2012-09-10,9,2012,0,0.98,4
FOODS_1_018,WI_2,WI,12,2012-09-10,9,2012,0,0.98,5
FOODS_1_085,WI_2,WI,10,2012-09-10,9,2012,0,0.98,4
FOODS_1_218,WI_2,WI,15,2012-09-10,9,2012,0,0.98,1
FOODS_1_018,WI_3,WI,17,2012-09-10,9,2012,0,0.98,3
FOODS_1_085,WI_3,WI,7,2012-09-10,9,2012,0,0.98,1
FOODS_1_218,WI_3,WI,13,2012-09-10,9,2012,0,0.98,2
FOODS_1_018,CA_1,CA,3,2012-09-11,9,2012,0,0.98,2
FOODS_1_085,CA_1,CA,11,2012-09-11,9,2012,0,0.98,4
FOODS_1_218,CA_1,CA,13,2012-09-11,9,2012,0,0.98,3
FOODS_1_018,CA_2,CA,12,2012-09-11,9,2012,0,0.98,3
FOODS_1_085,CA_2,CA,9,2012-09-11,9,2012,0,0.98,3
FOODS_1_218,CA_2,CA,14,2012-09-11,9,2012,0,0.98,3
FOODS_1_018,CA_3,CA,1,2012-09-11,9,2012,0,0.98,4
FOODS_1_085,CA_3,CA,4,2012-09-11,9,2012,0,0.98,1
FOODS_1_218,CA_3,CA,18,2012-09-11,9,2012,0,0.98,4
FOODS_1_018,CA_4,CA,4,2012-09-11,9,2012,0,0.98,1
FOODS_1_085,CA_4,CA,14,2012-09-11,9,2012,0,0.98,5
FOODS_1_218,CA_4,CA,2,2012-09-11,9,2012,0,0.98,5
FOODS_1_018,TX_1,TX,3,2012-09-11,9,2012,0,0.98,1
FOODS_1_085,TX_1,TX,3,2012-09-11,9,2012,0,0.98,4
FOODS_1_218,TX_1,TX,27,2012-09-11,9,2012,0,0.98,2
FOODS_1_018,TX_2,TX,9,2012-09-11,9,2012,0,0.92,4
FOODS_1_085,TX_2,TX,5,2012-09-11,9,2012,0,0.98,2
FOODS_1_218,TX_2,TX,24,2012-09-11,9,2012,0,0.98,4
FOODS_1_018,TX_3,TX,4,2012-09-11,9,2012,0,0.98,3
FOODS_1_085,TX_3,TX,1,2012-09-11,9,2012,0,0.98,3
FOODS_1_218,TX_3,TX,6,2012-09-11,9,2012,0,0.98,5
FOODS_1_018,WI_1,WI,3,2012-09-11,9,2012,0,0.98,5
FOODS_1_085,WI_1,WI,5,2012-09-11,9,2012,0,0.98,1
FOODS_1_218,WI_1,WI,4,2012-09-11,9,2012,0,0.98,2
FOODS_1_018,WI_2,WI,24,2012-09-11,9,2012,0,0.98,3
FOODS_1_085,WI_2,WI,5,2012-09-11,9,2012,0,0.98,4
FOODS_1_218,WI_2,WI,28,2012-09-11,9,2012,0,0.98,1
FOODS_1_018,WI_3,WI,5,2012-09-11,9,2012,0,0.98,4
FOODS_1_085,WI_3,WI,10,2012-09-11,9,2012,0,0.98,3
FOODS_1_218,WI_3,WI,20,2012-09-11,9,2012,0,0.98,3
FOODS_1_018,CA_1,CA,2,2012-09-12,9,2012,0,0.98,3
FOODS_1_085,CA_1,CA,3,2012-09-12,9,2012,0,0.98,3
FOODS_1_218,CA_1,CA,21,2012-09-12,9,2012,0,0.98,4
FOODS_1_018,CA_2,CA,17,2012-09-12,9,2012,0,0.98,1
FOODS_1_085,CA_2,CA,10,2012-09-12,9,2012,0,0.98,3
FOODS_1_218,CA_2,CA,18,2012-09-12,9,2012,0,0.98,5
FOODS_1_018,CA_3,CA,1,2012-09-12,9,2012,0,0.98,1
FOODS_1_085,CA_3,CA,9,2012-09-12,9,2012,0,0.98,5
FOODS_1_218,CA_3,CA,28,2012-09-12,9,2012,0,0.98,4
FOODS_1_018,CA_4,CA,4,2012-09-12,9,2012,0,0.98,3
FOODS_1_085,CA_4,CA,18,2012-09-12,9,2012,0,0.98,1
FOODS_1_218,CA_4,CA,0,2012-09-12,9,2012,0,0.98,3
FOODS_1_018,TX_1,TX,2,2012-09-12,9,2012,0,0.98,3
FOODS_1_085,TX_1,TX,3,2012-09-12,9,2012,0,0.98,1
FOODS_1_218,TX_1,TX,21,2012-09-12,9,2012,0,0.98,3
FOODS_1_018,TX_2,TX,3,2012-09-12,9,2012,0,0.92,3
FOODS_1_085,TX_2,TX,7,2012-09-12,9,2012,0,0.98,2
FOODS_1_218,TX_2,TX,31,2012-09-12,9,2012,0,0.98,2
FOODS_1_018,TX_3,TX,4,2012-09-12,9,2012,0,0.98,1
FOODS_1_085,TX_3,TX,5,2012-09-12,9,2012,0,0.98,1
FOODS_1_218,TX_3,TX,5,2012-09-12,9,2012,0,0.98,3
FOODS_1_018,WI_1,WI,5,2012-09-12,9,2012,0,0.98,5
FOODS_1_085,WI_1,WI,7,2012-09-12,9,2012,0,0.98,1
FOODS_1_218,WI_1,WI,9,2012-09-12,9,2012,0,0.98,3
FOODS_1_018,WI_2,WI,7,2012-09-12,9,2012,0,0.98,5
FOODS_1_085,WI_2,WI,8,2012-09-12,9,2012,0,0.98,2
FOODS_1_218,WI_2,WI,24,2012-09-12,9,2012,0,0.98,1
FOODS_1_018,WI_3,WI,3,2012-09-12,9,2012,0,0.98,3
FOODS_1_085,WI_3,WI,8,2012-09-12,9,2012,0,0.98,2
FOODS_1_218,WI_3,WI,12,2012-09-12,9,2012,0,0.98,4
FOODS_1_018,CA_1,CA,5,2012-09-13,9,2012,0,0.98,2
FOODS_1_085,CA_1,CA,4,2012-09-13,9,2012,0,0.98,3
FOODS_1_218,CA_1,CA,15,2012-09-13,9,2012,0,0.98,5
FOODS_1_018,CA_2,CA,6,2012-09-13,9,2012,0,0.98,4
FOODS_1_085,CA_2,CA,6,2012-09-13,9,2012,0,0.98,4
FOODS_1_218,CA_2,CA,13,2012-09-13,9,2012,0,0.98,4
FOODS_1_018,CA_3,CA,4,2012-09-13,9,2012,0,0.98,1
FOODS_1_085,CA_3,CA,11,2012-09-13,9,2012,0,0.98,3
FOODS_1_218,CA_3,CA,44,2012-09-13,9,2012,0,0.98,4
FOODS_1_018,CA_4,CA,4,2012-09-13,9,2012,0,0.98,2
FOODS_1_085,CA_4,CA,12,2012-09-13,9,2012,0,0.98,5
FOODS_1_218,CA_4,CA,11,2012-09-13,9,2012,0,0.98,3
FOODS_1_018,TX_1,TX,1,2012-09-13,9,2012,0,0.98,2
FOODS_1_085,TX_1,TX,5,2012-09-13,9,2012,0,0.98,1
FOODS_1_218,TX_1,TX,27,2012-09-13,9,2012,0,0.98,4
FOODS_1_018,TX_2,TX,4,2012-09-13,9,2012,0,0.92,2
FOODS_1_085,TX_2,TX,14,2012-09-13,9,2012,0,0.98,3
FOODS_1_218,TX_2,TX,26,2012-09-13,9,2012,0,0.98,2
FOODS_1_018,TX_3,TX,0,2012-09-13,9,2012,0,0.98,1
FOODS_1_085,TX_3,TX,1,2012-09-13,9,2012,0,0.98,5
FOODS_1_218,TX_3,TX,3,2012-09-13,9,2012,0,0.98,4
FOODS_1_018,WI_1,WI,4,2012-09-13,9,2012,0,0.98,3
FOODS_1_085,WI_1,WI,2,2012-09-13,9,2012,0,0.98,4
FOODS_1_218,WI_1,WI,8,2012-09-13,9,2012,0,0.98,4
FOODS_1_018,WI_2,WI,7,2012-09-13,9,2012,0,0.98,4
FOODS_1_085,WI_2,WI,16,2012-09-13,9,2012,0,0.98,2
FOODS_1_218,WI_2,WI,35,2012-09-13,9,2012,0,0.98,2
FOODS_1_018,WI_3,WI,7,2012-09-13,9,2012,0,0.98,5
FOODS_1_085,WI_3,WI,6,2012-09-13,9,2012,0,0.98,1
FOODS_1_218,WI_3,WI,27,2012-09-13,9,2012,0,0.98,3
FOODS_1_018,CA_1,CA,14,2012-09-14,9,2012,0,0.98,2
FOODS_1_085,CA_1,CA,21,2012-09-14,9,2012,0,0.98,4
FOODS_1_218,CA_1,CA,23,2012-09-14,9,2012,0,0.98,1
FOODS_1_018,CA_2,CA,11,2012-09-14,9,2012,0,0.98,3
FOODS_1_085,CA_2,CA,7,2012-09-14,9,2012,0,0.98,3
FOODS_1_218,CA_2,CA,25,2012-09-14,9,2012,0,0.98,3
FOODS_1_018,CA_3,CA,18,2012-09-14,9,2012,0,0.98,3
FOODS_1_085,CA_3,CA,8,2012-09-14,9,2012,0,0.98,5
FOODS_1_218,CA_3,CA,17,2012-09-14,9,2012,0,0.98,3
FOODS_1_018,CA_4,CA,10,2012-09-14,9,2012,0,0.98,1
FOODS_1_085,CA_4,CA,16,2012-09-14,9,2012,0,0.98,2
FOODS_1_218,CA_4,CA,11,2012-09-14,9,2012,0,0.98,1
FOODS_1_018,TX_1,TX,3,2012-09-14,9,2012,0,0.98,4
FOODS_1_085,TX_1,TX,12,2012-09-14,9,2012,0,0.98,5
FOODS_1_218,TX_1,TX,27,2012-09-14,9,2012,0,0.98,5
FOODS_1_018,TX_2,TX,2,2012-09-14,9,2012,0,0.92,4
FOODS_1_085,TX_2,TX,27,2012-09-14,9,2012,0,0.98,1
FOODS_1_218,TX_2,TX,25,2012-09-14,9,2012,0,0.98,1
FOODS_1_018,TX_3,TX,2,2012-09-14,9,2012,0,0.98,4
FOODS_1_085,TX_3,TX,2,2012-09-14,9,2012,0,0.98,3
FOODS_1_218,TX_3,TX,11,2012-09-14,9,2012,0,0.98,3
FOODS_1_018,WI_1,WI,8,2012-09-14,9,2012,0,0.98,2
FOODS_1_085,WI_1,WI,10,2012-09-14,9,2012,0,0.98,1
FOODS_1_218,WI_1,WI,9,2012-09-14,9,2012,0,0.98,1
FOODS_1_018,WI_2,WI,2,2012-09-14,9,2012,0,0.98,4
FOODS_1_085,WI_2,WI,18,2012-09-14,9,2012,0,0.98,4
FOODS_1_218,WI_2,WI,32,2012-09-14,9,2012,0,0.98,3
FOODS_1_018,WI_3,WI,4,2012-09-14,9,2012,0,0.98,1
FOODS_1_085,WI_3,WI,13,2012-09-14,9,2012,0,0.98,1
FOODS_1_218,WI_3,WI,24,2012-09-14,9,2012,0,0.98,5
FOODS_1_018,CA_1,CA,5,2012-09-15,9,2012,0,0.98,2
FOODS_1_085,CA_1,CA,17,2012-09-15,9,2012,0,0.98,2
FOODS_1_218,CA_1,CA,11,2012-09-15,9,2012,0,0.98,3
FOODS_1_018,CA_2,CA,19,2012-09-15,9,2012,0,0.98,1
FOODS_1_085,CA_2,CA,9,2012-09-15,9,2012,0,0.98,5
FOODS_1_218,CA_2,CA,41,2012-09-15,9,2012,0,0.98,1
FOODS_1_018,CA_3,CA,16,2012-09-15,9,2012,0,0.98,4
FOODS_1_085,CA_3,CA,11,2012-09-15,9,2012,0,0.98,3
FOODS_1_218,CA_3,CA,33,2012-09-15,9,2012,0,0.98,2
FOODS_1_018,CA_4,CA,19,2012-09-15,9,2012,0,0.98,1
FOODS_1_085,CA_4,CA,21,2012-09-15,9,2012,0,0.98,3
FOODS_1_218,CA_4,CA,6,2012-09-15,9,2012,0,0.98,2
FOODS_1_018,TX_1,TX,4,2012-09-15,9,2012,0,0.98,1
FOODS_1_085,TX_1,TX,6,2012-09-15,9,2012,0,0.98,5
FOODS_1_218,TX_1,TX,29,2012-09-15,9,2012,0,0.98,3
FOODS_1_018,TX_2,TX,17,2012-09-15,9,2012,0,0.92,1
FOODS_1_085,TX_2,TX,24,2012-09-15,9,2012,0,0.98,2
FOODS_1_218,TX_2,TX,58,2012-09-15,9,2012,0,0.98,2
FOODS_1_018,TX_3,TX,1,2012-09-15,9,2012,0,0.98,5
FOODS_1_085,TX_3,TX,1,2012-09-15,9,2012,0,0.98,3
FOODS_1_218,TX_3,TX,13,2012-09-15,9,2012,0,0.98,3
FOODS_1_018,WI_1,WI,18,2012-09-15,9,2012,0,0.98,1
FOODS_1_085,WI_1,WI,12,2012-09-15,9,2012,0,0.98,2
FOODS_1_218,WI_1,WI,18,2012-09-15,9,2012,0,0.98,2
FOODS_1_018,WI_2,WI,5,2012-09-15,9,2012,0,0.98,5
FOODS_1_085,WI_2,WI,22,2012-09-15,9,2012,0,0.98,5
FOODS_1_218,WI_2,WI,33,2012-09-15,9,2012,0,0.98,3
FOODS_1_018,WI_3,WI,11,2012-09-15,9,2012,0,0.98,2
FOODS_1_085,WI_3,WI,25,2012-09-15,9,2012,0,0.98,1
FOODS_1_218,WI_3,WI,34,2012-09-15,9,2012,0,0.98,4
FOODS_1_018,CA_1,CA,19,2012-09-16,9,2012,0,0.98,1
FOODS_1_085,CA_1,CA,7,2012-09-16,9,2012,0,0.98,5
FOODS_1_218,CA_1,CA,15,2012-09-16,9,2012,0,0.98,1
FOODS_1_018,CA_2,CA,11,2012-09-16,9,2012,0,0.98,2
FOODS_1_085,CA_2,CA,8,2012-09-16,9,2012,0,0.98,3
FOODS_1_218,CA_2,CA,29,2012-09-16,9,2012,0,0.98,4
FOODS_1_018,CA_3,CA,32,2012-09-16,9,2012,0,0.98,3
FOODS_1_085,CA_3,CA,8,2012-09-16,9,2012,0,0.98,4
FOODS_1_218,CA_3,CA,41,2012-09-16,9,2012,0,0.98,4
FOODS_1_018,CA_4,CA,14,2012-09-16,9,2012,0,0.98,2
FOODS_1_085,CA_4,CA,8,2012-09-16,9,2012,0,0.98,2
FOODS_1_218,CA_4,CA,12,2012-09-16,9,2012,0,0.98,5
FOODS_1_018,TX_1,TX,2,2012-09-16,9,2012,0,0.98,5
FOODS_1_085,TX_1,TX,8,2012-09-16,9,2012,0,0.98,4
FOODS_1_218,TX_1,TX,22,2012-09-16,9,2012,0,0.98,5
FOODS_1_018,TX_2,TX,28,2012-09-16,9,2012,0,0.92,2
FOODS_1_085,TX_2,TX,27,2012-09-16,9,2012,0,0.98,5
FOODS_1_218,TX_2,TX,60,2012-09-16,9,2012,0,0.98,4
FOODS_1_018,TX_3,TX,5,2012-09-16,9,2012,0,0.98,3
FOODS_1_085,TX_3,TX,1,2012-09-16,9,2012,0,0.98,1
FOODS_1_218,TX_3,TX,12,2012-09-16,9,2012,0,0.98,5
FOODS_1_018,WI_1,WI,11,2012-09-16,9,2012,0,0.98,2
FOODS_1_085,WI_1,WI,9,2012-09-16,9,2012,0,0.98,3
FOODS_1_218,WI_1,WI,7,2012-09-16,9,2012,0,0.98,2
FOODS_1_018,WI_2,WI,27,2012-09-16,9,2012,0,0.98,5
FOODS_1_085,WI_2,WI,28,2012-09-16,9,2012,0,0.98,4
FOODS_1_218,WI_2,WI,21,2012-09-16,9,2012,0,0.98,1
FOODS_1_018,WI_3,WI,5,2012-09-16,9,2012,0,0.98,1
FOODS_1_085,WI_3,WI,8,2012-09-16,9,2012,0,0.98,3
FOODS_1_218,WI_3,WI,16,2012-09-16,9,2012,0,0.98,1
FOODS_1_018,CA_1,CA,9,2012-09-17,9,2012,0,0.98,4
FOODS_1_085,CA_1,CA,5,2012-09-17,9,2012,0,0.98,2
FOODS_1_218,CA_1,CA,6,2012-09-17,9,2012,0,0.98,4
FOODS_1_018,CA_2,CA,2,2012-09-17,9,2012,0,0.98,3
FOODS_1_085,CA_2,CA,2,2012-09-17,9,2012,0,0.98,3
FOODS_1_218,CA_2,CA,12,2012-09-17,9,2012,0,0.98,1
FOODS_1_018,CA_3,CA,7,2012-09-17,9,2012,0,0.98,4
FOODS_1_085,CA_3,CA,3,2012-09-17,9,2012,0,0.98,2
FOODS_1_218,CA_3,CA,11,2012-09-17,9,2012,0,0.98,4
FOODS_1_018,CA_4,CA,9,2012-09-17,9,2012,0,0.98,2
FOODS_1_085,CA_4,CA,10,2012-09-17,9,2012,0,0.98,2
FOODS_1_218,CA_4,CA,2,2012-09-17,9,2012,0,0.98,4
FOODS_1_018,TX_1,TX,3,2012-09-17,9,2012,0,0.98,5
FOODS_1_085,TX_1,TX,3,2012-09-17,9,2012,0,0.98,4
FOODS_1_218,TX_1,TX,22,2012-09-17,9,2012,0,0.98,2
FOODS_1_018,TX_2,TX,8,2012-09-17,9,2012,0,0.92,3
FOODS_1_085,TX_2,TX,11,2012-09-17,9,2012,0,0.98,3
FOODS_1_218,TX_2,TX,33,2012-09-17,9,2012,0,0.98,1
FOODS_1_018,TX_3,TX,0,2012-09-17,9,2012,0,0.98,3
FOODS_1_085,TX_3,TX,0,2012-09-17,9,2012,0,0.98,5
FOODS_1_218,TX_3,TX,7,2012-09-17,9,2012,0,0.98,2
FOODS_1_018,WI_1,WI,7,2012-09-17,9,2012,0,0.98,4
FOODS_1_085,WI_1,WI,3,2012-09-17,9,2012,0,0.98,4
FOODS_1_218,WI_1,WI,3,2012-09-17,9,2012,0,0.98,5
FOODS_1_018,WI_2,WI,10,2012-09-17,9,2012,0,0.98,3
FOODS_1_085,WI_2,WI,15,2012-09-17,9,2012,0,0.98,2
FOODS_1_218,WI_2,WI,8,2012-09-17,9,2012,0,0.98,3
FOODS_1_018,WI_3,WI,20,2012-09-17,9,2012,0,0.98,1
FOODS_1_085,WI_3,WI,16,2012-09-17,9,2012,0,0.98,3
FOODS_1_218,WI_3,WI,19,2012-09-17,9,2012,0,0.98,1
FOODS_1_018,CA_1,CA,14,2012-09-18,9,2012,0,0.98,4
FOODS_1_085,CA_1,CA,9,2012-09-18,9,2012,0,0.98,2
FOODS_1_218,CA_1,CA,12,2012-09-18,9,2012,0,0.98,1
FOODS_1_018,CA_2,CA,1,2012-09-18,9,2012,0,0.98,3
FOODS_1_085,CA_2,CA,4,2012-09-18,9,2012,0,0.98,3
FOODS_1_218,CA_2,CA,11,2012-09-18,9,2012,0,0.98,4
FOODS_1_018,CA_3,CA,7,2012-09-18,9,2012,0,0.98,5
FOODS_1_085,CA_3,CA,5,2012-09-18,9,2012,0,0.98,5
FOODS_1_218,CA_3,CA,31,2012-09-18,9,2012,0,0.98,3
FOODS_1_018,CA_4,CA,3,2012-09-18,9,2012,0,0.98,5
FOODS_1_085,CA_4,CA,15,2012-09-18,9,2012,0,0.98,2
FOODS_1_218,CA_4,CA,3,2012-09-18,9,2012,0,0.98,5
FOODS_1_018,TX_1,TX,2,2012-09-18,9,2012,0,0.98,2
FOODS_1_085,TX_1,TX,5,2012-09-18,9,2012,0,0.98,3
FOODS_1_218,TX_1,TX,16,2012-09-18,9,2012,0,0.98,3
FOODS_1_018,TX_2,TX,11,2012-09-18,9,2012,0,0.92,3
FOODS_1_085,TX_2,TX,18,2012-09-18,9,2012,0,0.98,4
FOODS_1_218,TX_2,TX,26,2012-09-18,9,2012,0,0.98,5
FOODS_1_018,TX_3,TX,0,2012-09-18,9,2012,0,0.98,1
FOODS_1_085,TX_3,TX,0,2012-09-18,9,2012,0,0.98,1
FOODS_1_218,TX_3,TX,3,2012-09-18,9,2012,0,0.98,3
FOODS_1_018,WI_1,WI,6,2012-09-18,9,2012,0,0.98,5
FOODS_1_085,WI_1,WI,8,2012-09-18,9,2012,0,0.98,2
FOODS_1_218,WI_1,WI,7,2012-09-18,9,2012,0,0.98,1
FOODS_1_018,WI_2,WI,12,2012-09-18,9,2012,0,0.98,3
FOODS_1_085,WI_2,WI,12,2012-09-18,9,2012,0,0.98,1
FOODS_1_218,WI_2,WI,16,2012-09-18,9,2012,0,0.98,1
FOODS_1_018,WI_3,WI,10,2012-09-18,9,2012,0,0.98,1
FOODS_1_085,WI_3,WI,11,2012-09-18,9,2012,0,0.98,3
FOODS_1_218,WI_3,WI,20,2012-09-18,9,2012,0,0.98,3
FOODS_1_018,CA_1,CA,33,2012-09-19,9,2012,0,0.98,4
FOODS_1_085,CA_1,CA,2,2012-09-19,9,2012,0,0.98,4
FOODS_1_218,CA_1,CA,9,2012-09-19,9,2012,0,0.98,4
FOODS_1_018,CA_2,CA,14,2012-09-19,9,2012,0,0.98,1
FOODS_1_085,CA_2,CA,8,2012-09-19,9,2012,0,0.98,5
FOODS_1_218,CA_2,CA,19,2012-09-19,9,2012,0,0.98,3
FOODS_1_018,CA_3,CA,1,2012-09-19,9,2012,0,0.98,4
FOODS_1_085,CA_3,CA,8,2012-09-19,9,2012,0,0.98,5
FOODS_1_218,CA_3,CA,51,2012-09-19,9,2012,0,0.98,4
FOODS_1_018,CA_4,CA,4,2012-09-19,9,2012,0,0.98,4
FOODS_1_085,CA_4,CA,9,2012-09-19,9,2012,0,0.98,5
FOODS_1_218,CA_4,CA,0,2012-09-19,9,2012,0,0.98,4
FOODS_1_018,TX_1,TX,1,2012-09-19,9,2012,0,0.98,1
FOODS_1_085,TX_1,TX,2,2012-09-19,9,2012,0,0.98,1
FOODS_1_218,TX_1,TX,20,2012-09-19,9,2012,0,0.98,1
FOODS_1_018,TX_2,TX,8,2012-09-19,9,2012,0,0.92,2
FOODS_1_085,TX_2,TX,7,2012-09-19,9,2012,0,0.98,4
FOODS_1_218,TX_2,TX,22,2012-09-19,9,2012,0,0.98,2
FOODS_1_018,TX_3,TX,5,2012-09-19,9,2012,0,0.98,3
FOODS_1_085,TX_3,TX,0,2012-09-19,9,2012,0,0.98,5
FOODS_1_218,TX_3,TX,10,2012-09-19,9,2012,0,0.98,3
FOODS_1_018,WI_1,WI,2,2012-09-19,9,2012,0,0.98,2
FOODS_1_085,WI_1,WI,7,2012-09-19,9,2012,0,0.98,1
FOODS_1_218,WI_1,WI,7,2012-09-19,9,2012,0,0.98,4
FOODS_1_018,WI_2,WI,12,2012-09-19,9,2012,0,0.98,4
FOODS_1_085,WI_2,WI,7,2012-09-19,9,2012,0,0.98,1
FOODS_1_218,WI_2,WI,24,2012-09-19,9,2012,0,0.98,4
FOODS_1_018,WI_3,WI,9,2012-09-19,9,2012,0,0.98,5
FOODS_1_085,WI_3,WI,18,2012-09-19,9,2012,0,0.98,5
FOODS_1_218,WI_3,WI,24,2012-09-19,9,2012,0,0.98,5
FOODS_1_018,CA_1,CA,17,2012-09-20,9,2012,0,0.98,3
FOODS_1_085,CA_1,CA,5,2012-09-20,9,2012,0,0.98,1
FOODS_1_218,CA_1,CA,16,2012-09-20,9,2012,0,0.98,5
FOODS_1_018,CA_2,CA,15,2012-09-20,9,2012,0,0.98,2
FOODS_1_085,CA_2,CA,5,2012-09-20,9,2012,0,0.98,5
FOODS_1_218,CA_2,CA,14,2012-09-20,9,2012,0,0.98,3
FOODS_1_018,CA_3,CA,6,2012-09-20,9,2012,0,0.98,2
FOODS_1_085,CA_3,CA,10,2012-09-20,9,2012,0,0.98,1
FOODS_1_218,CA_3,CA,15,2012-09-20,9,2012,0,0.98,1
FOODS_1_018,CA_4,CA,4,2012-09-20,9,2012,0,0.98,5
FOODS_1_085,CA_4,CA,16,2012-09-20,9,2012,0,0.98,2
FOODS_1_218,CA_4,CA,6,2012-09-20,9,2012,0,0.98,2
FOODS_1_018,TX_1,TX,7,2012-09-20,9,2012,0,0.98,5
FOODS_1_085,TX_1,TX,7,2012-09-20,9,2012,0,0.98,5
FOODS_1_218,TX_1,TX,20,2012-09-20,9,2012,0,0.98,4
FOODS_1_018,TX_2,TX,12,2012-09-20,9,2012,0,0.92,4
FOODS_1_085,TX_2,TX,7,2012-09-20,9,2012,0,0.98,5
